"Picked","RadiusAverageRMS","AxisRatio","Compactness","TotalArea"
"True",0.205,0.817,0.846,0.126
"True",0.22,0.806,0.839,0.146
"False",0.381,0.867,0.853,0.44
"True",0.21,0.84,0.853,0.131
"True",0.212,0.821,0.838,0.135
"False",0.221,0.245,0.542,0.108
"False",0.384,0.277,0.574,0.357
"False",0.231,0.849,0.872,0.159
"False",0.969,0.342,0.053,0.326
"False",0.182,0.809,0.857,0.099
"False",0.178,0.145,0.331,0.041
"False",0.181,0.77,0.844,0.097
"False",0.158,0.717,0.827,0.072
"False",0.21,0.817,0.88,0.133
"True",0.209,0.866,0.891,0.131
"True",0.231,0.801,0.872,0.159
"False",0.196,0.815,0.874,0.114
"False",0.244,0.877,0.883,0.179
"False",0.192,0.786,0.829,0.109
"False",0.196,0.81,0.874,0.114
"False",0.378,0.356,0.115,0.113
"False",0.19,0.128,0.262,0.041
"False",0.219,0.85,0.848,0.144
"False",0.306,0.295,0.611,0.217
"False",0.299,0.064,0.385,0.164
"False",0.211,0.863,0.872,0.133
"True",0.239,0.838,0.874,0.172
"False",0.209,0.818,0.87,0.131
"False",0.34,0.817,0.853,0.347
"False",0.178,0.749,0.84,0.094
"False",0.194,0.812,0.862,0.112
"False",0.252,0.077,0.254,0.065
"True",0.204,0.809,0.844,0.124
"False",0.399,0.123,0.546,0.421
"False",0.355,0.235,0.524,0.28
"False",0.18,0.104,0.295,0.038
"False",0.178,0.701,0.833,0.093
"False",0.143,0.807,0.872,0.059
"False",0.183,0.772,0.864,0.099
"True",0.219,0.853,0.871,0.143
"False",0.216,0.814,0.852,0.14
"False",1.081,0.018,0.087,0.405
"True",0.233,0.863,0.844,0.163
"False",0.193,0.798,0.85,0.111
"False",0.21,0.753,0.842,0.131
"False",0.238,0.83,0.876,0.169
"False",0.497,0.154,0.241,0.469
"False",0.643,0.073,0.244,0.438
"False",1.15,0.023,0.126,0.723
"True",0.207,0.814,0.836,0.127
"False",0.195,0.781,0.837,0.113
"False",0.144,0.705,0.83,0.059
"False",0.187,0.736,0.833,0.103
"False",0.18,0.762,0.837,0.096
"False",0.212,0.767,0.842,0.134
"False",0.242,0.879,0.886,0.176
"False",0.2,0.771,0.807,0.119
"False",0.237,0.853,0.899,0.168
"False",0.394,0.163,0.553,0.428
"False",0.209,0.166,0.245,0.059
"False",0.143,0.52,0.761,0.056
"False",0.234,0.554,0.768,0.159
"False",0.362,0.08,0.374,0.33
"False",0.182,0.116,0.263,0.04
"False",0.156,0.11,0.284,0.03
"False",0.217,0.101,0.225,0.047
"False",0.671,0.057,0.181,0.328
"False",0.959,0.045,0.16,0.634
"True",0.213,0.83,0.871,0.136
"False",0.176,0.754,0.852,0.092
"False",1.29,0.015,0.045,0.327
"False",0.31,0.821,0.846,0.287
"False",0.211,0.115,0.283,0.058
"False",0.185,0.765,0.877,0.101
"False",0.143,0.161,0.352,0.031
"False",0.14,0.14,0.389,0.038
"False",0.283,0.276,0.537,0.194
"False",0.336,0.083,0.229,0.114
"False",0.182,0.16,0.253,0.039
"False",0.215,0.841,0.871,0.139
"False",0.331,0.259,0.53,0.254
"False",0.161,0.153,0.285,0.034
"False",0.21,0.83,0.866,0.132
"True",0.216,0.859,0.852,0.14
"False",0.168,0.666,0.834,0.082
"False",0.191,0.732,0.857,0.108
"True",0.252,0.825,0.848,0.191
"True",0.159,0.814,0.855,0.074
"False",0.371,0.849,0.867,0.414
"False",1.445,0.032,0.152,1.398
"False",0.292,0.088,0.405,0.209
"False",0.172,0.247,0.453,0.057
"False",0.149,0.746,0.853,0.064
"False",0.225,0.79,0.87,0.151
"False",0.314,0.096,0.206,0.089
"False",0.157,0.783,0.855,0.072
"True",0.211,0.834,0.843,0.133
"True",0.157,0.805,0.866,0.072
"True",0.155,0.822,0.875,0.07
"False",0.188,0.78,0.861,0.106
"False",0.141,0.492,0.73,0.055
"False",0.378,0.072,0.481,0.396
"False",0.208,0.216,0.451,0.079
"False",0.198,0.765,0.824,0.117
"False",0.408,0.043,0.085,0.053
"True",0.331,0.887,0.888,0.33
"False",0.558,0.038,0.086,0.116
"False",0.223,0.083,0.208,0.045
"False",0.202,0.773,0.841,0.122
"False",0.217,0.85,0.877,0.141
"False",0.214,0.813,0.829,0.136
"False",0.206,0.724,0.839,0.126
"True",0.217,0.811,0.849,0.141
"False",0.174,0.733,0.821,0.089
"False",0.162,0.701,0.829,0.076
"False",0.162,0.419,0.636,0.065
"False",0.245,0.823,0.858,0.179
"False",0.194,0.655,0.814,0.11
"False",0.18,0.754,0.837,0.096
"True",0.279,0.87,0.876,0.233
"False",0.175,0.754,0.845,0.091
"True",0.22,0.892,0.848,0.144
"False",1.416,0.011,0.078,0.672
"False",0.486,0.046,0.209,0.22
"False",0.321,0.066,0.137,0.06
"False",0.701,0.105,0.297,0.626
"True",0.229,0.845,0.886,0.157
"True",0.199,0.8,0.856,0.119
"False",0.172,0.777,0.866,0.087
"False",0.235,0.85,0.86,0.166
"False",0.234,0.855,0.897,0.164
"False",0.191,0.819,0.854,0.109
"False",0.44,0.073,0.373,0.48
"False",1.342,0.026,0.041,0.864
"False",0.177,0.75,0.859,0.092
"False",0.193,0.17,0.321,0.052
"True",0.243,0.842,0.858,0.177
"False",0.197,0.129,0.221,0.051
"False",0.156,0.116,0.342,0.036
"False",0.158,0.161,0.364,0.042
"False",0.186,0.112,0.309,0.045
"False",0.209,0.783,0.846,0.129
"False",0.33,0.044,0.264,0.139
"False",0.43,0.238,0.312,0.478
"False",1.192,0.048,0.126,0.779
"True",0.232,0.853,0.884,0.162
"False",0.194,0.719,0.844,0.11
"False",0.388,0.07,0.144,0.086
"True",0.181,0.801,0.867,0.097
"True",0.219,0.839,0.863,0.143
"False",0.169,0.773,0.85,0.084
"False",0.592,0.025,0.079,0.12
"False",0.848,0.017,0.058,0.176
"False",0.189,0.694,0.838,0.106
"False",0.188,0.768,0.823,0.105
"False",0.192,0.772,0.838,0.109
"False",0.193,0.756,0.829,0.111
"False",0.207,0.861,0.861,0.128
"False",0.454,0.123,0.332,0.29
"False",0.186,0.718,0.835,0.102
"False",0.192,0.751,0.847,0.109
"False",0.192,0.756,0.838,0.109
"False",0.205,0.818,0.875,0.126
"False",0.181,0.086,0.214,0.028
"False",0.437,0.851,0.869,0.579
"False",0.911,0.013,0.055,0.202
"False",0.179,0.504,0.735,0.09
"False",0.465,0.106,0.284,0.263
"False",0.337,0.124,0.222,0.11
"True",0.205,0.86,0.854,0.126
"True",0.245,0.861,0.877,0.181
"False",0.197,0.619,0.829,0.113
"False",0.401,0.035,0.138,0.094
"True",0.211,0.833,0.851,0.133
"False",0.506,0.128,0.271,0.585
"False",0.605,0.039,0.142,0.247
"False",0.333,0.052,0.11,0.052
"False",0.139,0.828,0.876,0.055
"False",0.223,0.722,0.848,0.147
"False",0.157,0.406,0.667,0.064
"False",0.15,0.485,0.686,0.059
"True",0.204,0.826,0.835,0.124
"False",0.346,0.182,0.493,0.248
"False",0.295,0.257,0.581,0.197
"True",0.184,0.832,0.877,0.101
"True",0.155,0.822,0.875,0.07
"False",0.19,0.772,0.82,0.107
"False",0.156,0.224,0.437,0.043
"False",0.149,0.224,0.474,0.038
"False",0.176,0.743,0.852,0.092
"False",0.145,0.601,0.824,0.06
"False",0.139,0.654,0.804,0.055
"False",0.178,0.656,0.797,0.092
"False",0.409,0.112,0.511,0.45
"True",0.204,0.852,0.844,0.124
"True",0.255,0.855,0.858,0.195
"False",0.174,0.278,0.509,0.065
"False",0.14,0.804,0.856,0.056
"False",1.067,0.044,0.159,0.757
"False",0.758,0.078,0.23,0.582
"True",0.191,0.877,0.876,0.109
"False",0.451,0.184,0.27,0.508
"False",0.193,0.762,0.844,0.11
"True",0.235,0.852,0.89,0.166
"True",0.214,0.833,0.876,0.136
"False",0.17,0.813,0.858,0.085
"False",0.239,0.838,0.874,0.172
"True",0.166,0.834,0.862,0.082
"False",0.417,0.148,0.54,0.449
"False",0.229,0.786,0.841,0.157
"False",0.227,0.827,0.856,0.153
"False",0.224,0.858,0.873,0.15
"False",0.186,0.098,0.254,0.038
"False",0.188,0.784,0.838,0.106
"False",1.026,0.05,0.131,0.607
"True",0.197,0.811,0.854,0.116
"False",0.703,0.095,0.241,0.542
"True",0.21,0.815,0.866,0.132
"False",0.49,0.116,0.224,0.539
"False",0.274,0.34,0.417,0.159
"False",0.163,0.762,0.872,0.078
"False",0.234,0.608,0.669,0.16
"False",0.152,0.551,0.734,0.065
"True",0.196,0.842,0.849,0.115
"False",0.164,0.09,0.293,0.035
"True",0.214,0.819,0.853,0.137
"False",0.284,0.459,0.641,0.21
"False",0.167,0.597,0.764,0.081
"False",0.339,0.072,0.411,0.28
"False",0.178,0.725,0.817,0.094
"False",0.185,0.82,0.842,0.102
"False",0.162,0.74,0.864,0.077
"True",0.189,0.805,0.821,0.106
"False",0.224,0.094,0.238,0.051
"False",1.125,0.02,0.061,0.319
"False",0.156,0.297,0.57,0.055
"False",0.33,0.103,0.256,0.129
"False",0.2,0.801,0.861,0.119
"True",0.154,0.824,0.866,0.069
"False",0.183,0.723,0.857,0.099
"False",0.255,0.142,0.382,0.124
"False",0.192,0.296,0.316,0.079
"False",0.16,0.468,0.565,0.07
"False",0.146,0.825,0.862,0.062
"False",0.25,0.094,0.319,0.143
"False",0.148,0.153,0.26,0.038
"False",0.182,0.206,0.382,0.1
"False",0.175,0.779,0.851,0.09
"False",0.179,0.152,0.32,0.065
"False",0.167,0.138,0.328,0.042
"False",0.18,0.8,0.877,0.096
"False",0.185,0.737,0.82,0.102
"True",0.163,0.831,0.872,0.078
"False",0.216,0.782,0.86,0.14
"True",0.163,0.854,0.853,0.077
"True",0.35,0.845,0.877,0.367
"True",0.217,0.837,0.857,0.141
"False",0.186,0.774,0.867,0.102
"False",0.201,0.792,0.853,0.119
"True",0.202,0.866,0.869,0.122
"False",0.359,0.071,0.437,0.364
"False",0.376,0.279,0.608,0.34
"False",0.159,0.077,0.205,0.022
"True",0.184,0.805,0.814,0.101
"False",0.259,0.616,0.823,0.198
"True",0.221,0.856,0.885,0.146
"False",0.231,0.818,0.876,0.16
"True",0.207,0.844,0.861,0.128
"False",0.19,0.794,0.857,0.108
"False",0.288,0.067,0.216,0.073
"False",0.174,0.737,0.854,0.089
"False",0.362,0.284,0.609,0.322
"False",0.325,0.241,0.559,0.237
"False",0.181,0.764,0.867,0.097
"False",0.186,0.07,0.194,0.028
"False",0.178,0.745,0.873,0.094
"False",0.481,0.045,0.086,0.08
"True",0.15,0.849,0.867,0.066
"False",0.188,0.525,0.735,0.096
"False",0.212,0.206,0.346,0.069
"False",1.03,0.015,0.05,0.24
"True",0.227,0.839,0.873,0.155
"False",0.196,0.757,0.858,0.115
"False",0.154,0.1,0.257,0.025
"True",0.242,0.827,0.883,0.177
"True",0.163,0.829,0.872,0.078
"False",0.2,0.767,0.84,0.119
"True",0.319,0.831,0.87,0.307
"False",0.148,0.406,0.564,0.05
"False",0.159,0.119,0.322,0.039
"False",0.18,0.719,0.8,0.096
"False",0.219,0.793,0.854,0.142
"False",0.39,0.807,0.868,0.456
"False",0.411,0.277,0.57,0.388
"False",0.142,0.131,0.235,0.02
"False",0.287,0.285,0.598,0.196
"False",0.57,0.096,0.183,0.277
"False",0.19,0.752,0.857,0.108
"False",0.216,0.181,0.284,0.063
"False",0.173,0.211,0.442,0.054
"False",0.305,0.141,0.316,0.142
"False",0.393,0.252,0.561,0.36
"False",0.191,0.78,0.848,0.108
"False",0.184,0.776,0.871,0.1
"False",0.154,0.317,0.631,0.057
"False",0.34,0.791,0.858,0.347
"False",0.231,0.21,0.292,0.069
"True",0.218,0.863,0.839,0.143
"True",0.219,0.862,0.844,0.143
"False",0.157,0.176,0.433,0.058
"False",0.151,0.304,0.53,0.047
"False",0.139,0.231,0.52,0.041
"False",0.158,0.742,0.876,0.072
"False",0.189,0.756,0.838,0.106
"False",0.14,0.371,0.627,0.047
"False",0.193,0.265,0.504,0.072
"False",0.724,0.051,0.151,0.347
"False",0.184,0.76,0.871,0.1
"False",0.148,0.566,0.795,0.062
"False",0.403,0.271,0.604,0.408
"False",0.168,0.705,0.87,0.082
"True",0.227,0.834,0.873,0.155
"False",0.188,0.769,0.864,0.105
"False",0.258,0.068,0.133,0.039
"False",0.164,0.102,0.199,0.023
"False",0.195,0.771,0.868,0.113
"False",0.238,0.75,0.827,0.169
"False",0.147,0.31,0.435,0.039
"False",0.19,0.212,0.403,0.065
"True",0.205,0.846,0.854,0.126
"False",0.379,0.27,0.595,0.348
"False",0.149,0.667,0.843,0.063
"False",0.294,0.833,0.893,0.259
"False",0.315,0.799,0.893,0.297
"False",0.168,0.553,0.764,0.081
"False",0.194,0.752,0.834,0.112
"False",0.271,0.174,0.317,0.13
"False",0.164,0.752,0.855,0.079
"False",0.182,0.366,0.45,0.075
"False",0.364,0.073,0.171,0.195
"False",0.194,0.165,0.389,0.063
"False",0.193,0.096,0.203,0.032
"False",0.263,0.113,0.248,0.072
"False",0.221,0.835,0.89,0.146
"False",0.239,0.2,0.342,0.095
"False",0.219,0.26,0.457,0.112
"False",0.161,0.255,0.36,0.042
"False",0.158,0.392,0.665,0.06
"False",0.16,0.116,0.343,0.038
"False",0.163,0.223,0.312,0.039
"False",0.211,0.158,0.501,0.109
"False",0.303,0.163,0.305,0.165
"False",0.194,0.15,0.417,0.065
"False",0.155,0.25,0.414,0.043
"False",0.148,0.19,0.37,0.032
"False",0.149,0.157,0.385,0.039
"False",0.139,0.194,0.236,0.027
"False",0.304,0.08,0.241,0.129
"False",0.175,0.096,0.276,0.04
"False",0.183,0.823,0.888,0.099
"False",0.179,0.297,0.562,0.069
"False",0.196,0.792,0.828,0.115
"False",0.203,0.233,0.444,0.078
"False",0.373,0.813,0.847,0.418
"False",0.152,0.307,0.563,0.051
"False",0.15,0.296,0.539,0.042
"False",0.163,0.225,0.453,0.049
"False",0.213,0.214,0.339,0.068
"False",0.232,0.084,0.321,0.082
"False",0.424,0.108,0.489,0.434
"False",0.205,0.7,0.833,0.122
"True",0.155,0.807,0.875,0.07
"False",0.344,0.172,0.436,0.363
"False",0.193,0.771,0.872,0.111
"False",0.244,0.797,0.873,0.179
"False",0.429,0.861,0.859,0.56
"False",0.24,0.769,0.878,0.173
"False",0.447,0.2,0.327,0.522
"False",0.185,0.686,0.823,0.101
"True",0.21,0.841,0.866,0.132
"False",0.716,0.085,0.231,0.496
"False",0.46,0.139,0.385,0.345
"True",0.24,0.801,0.878,0.173
"False",0.611,0.089,0.242,0.371
"False",0.186,0.104,0.23,0.042
"True",0.228,0.837,0.869,0.156
"False",0.192,0.067,0.327,0.088
"False",0.446,0.817,0.804,0.608
"False",0.41,0.136,0.54,0.429
"False",0.189,0.315,0.57,0.08
"True",0.22,0.833,0.868,0.144
"False",0.255,0.783,0.858,0.195
"True",0.156,0.802,0.857,0.071
"False",0.163,0.788,0.853,0.077
"True",0.28,0.875,0.857,0.237
"True",0.201,0.801,0.872,0.121
"True",0.222,0.826,0.848,0.147
"False",0.245,0.52,0.719,0.171
"False",0.356,0.079,0.386,0.321
"True",0.258,0.866,0.892,0.199
"False",0.61,0.091,0.234,0.402
"False",1.082,0.052,0.153,0.775
"True",0.221,0.851,0.858,0.146
"True",0.22,0.804,0.861,0.145
"True",0.247,0.812,0.874,0.184
"False",0.221,0.794,0.87,0.146
"False",0.202,0.237,0.313,0.074
"False",0.295,0.286,0.44,0.172
"False",0.202,0.3,0.391,0.099
"False",0.158,0.781,0.827,0.072
"False",0.156,0.139,0.379,0.042
"False",0.23,0.086,0.21,0.091
"False",0.306,0.268,0.5,0.221
"False",0.321,0.208,0.54,0.246
"False",0.369,0.232,0.297,0.359
"False",0.196,0.753,0.852,0.114
"False",0.209,0.2,0.364,0.072
"False",0.313,0.69,0.732,0.295
"False",0.568,0.091,0.218,0.42
"False",0.221,0.795,0.862,0.146
"False",0.231,0.827,0.888,0.161
"False",0.186,0.792,0.858,0.102
"False",0.186,0.706,0.845,0.101
"False",0.358,0.788,0.84,0.387
"False",0.194,0.76,0.834,0.112
"False",0.143,0.132,0.351,0.033
"False",0.299,0.047,0.135,0.061
"False",0.185,0.779,0.871,0.1
"False",0.182,0.187,0.396,0.055
"False",0.148,0.209,0.35,0.032
"False",0.14,0.206,0.314,0.025
"False",0.437,0.776,0.86,0.579
"False",0.217,0.145,0.322,0.066
"False",0.28,0.095,0.177,0.059
"False",0.311,0.1,0.178,0.075
"False",0.403,0.08,0.461,0.438
"False",0.186,0.152,0.312,0.045
"True",0.218,0.85,0.877,0.141
"True",0.364,0.841,0.863,0.4
"False",0.226,0.844,0.883,0.153
"False",0.236,0.86,0.883,0.166
"False",0.19,0.791,0.851,0.107
"True",0.233,0.856,0.889,0.163
"False",0.228,0.158,0.266,0.063
"False",0.19,0.689,0.838,0.106
"False",0.215,0.817,0.831,0.138
"False",0.42,0.757,0.794,0.535
"False",0.232,0.774,0.872,0.159
"False",0.189,0.105,0.191,0.026
"False",0.168,0.761,0.878,0.083
"False",0.229,0.094,0.184,0.036
"False",0.236,0.09,0.194,0.039
"False",0.217,0.742,0.821,0.139
"False",0.167,0.541,0.762,0.074
"False",0.253,0.083,0.202,0.056
"False",1.411,0.018,0.137,1.225
"False",0.248,0.866,0.892,0.184
"False",0.172,0.795,0.856,0.087
"False",0.568,0.026,0.069,0.099
"False",0.406,0.071,0.18,0.126
"False",0.332,0.094,0.247,0.119
"False",0.161,0.333,0.633,0.068
"False",0.173,0.101,0.306,0.066
"True",0.339,0.865,0.876,0.344
"False",0.202,0.72,0.828,0.122
"True",0.194,0.818,0.832,0.112
"False",0.544,0.128,0.256,0.518
"False",0.184,0.771,0.854,0.101
"False",0.14,0.176,0.311,0.026
"False",0.176,0.201,0.329,0.048
"False",0.341,0.057,0.234,0.121
"False",0.177,0.227,0.49,0.062
"False",0.45,0.19,0.281,0.515
"False",1.191,0.033,0.138,0.835
"False",0.153,0.507,0.733,0.066
"False",0.165,0.767,0.846,0.08
"False",0.155,0.102,0.188,0.019
"False",0.178,0.752,0.849,0.094
"True",0.212,0.818,0.861,0.134
"False",0.168,0.798,0.859,0.082
"False",0.2,0.798,0.853,0.119
"False",0.223,0.099,0.352,0.075
"False",0.293,0.084,0.169,0.063
"False",0.321,0.72,0.822,0.307
"False",0.16,0.595,0.793,0.072
"False",0.205,0.738,0.841,0.125
"False",0.248,0.821,0.895,0.185
"False",0.225,0.858,0.87,0.151
"False",0.784,0.024,0.078,0.2
"True",0.286,0.867,0.877,0.247
"False",0.202,0.072,0.219,0.036
"True",0.234,0.825,0.882,0.165
"False",0.193,0.11,0.279,0.044
"False",0.195,0.767,0.823,0.112
"False",0.244,0.824,0.862,0.178
"False",0.144,0.703,0.791,0.059
"False",0.195,0.727,0.849,0.112
"False",0.423,0.102,0.126,0.102
"True",0.218,0.871,0.854,0.142
"False",0.377,0.844,0.863,0.426
"False",0.596,0.075,0.228,0.33
"False",0.196,0.715,0.875,0.112
"False",1.454,0.014,0.049,0.435
"False",0.19,0.725,0.851,0.107
"True",0.31,0.857,0.888,0.288
"True",0.275,0.82,0.862,0.228
"False",0.191,0.382,0.613,0.093
"True",0.316,0.836,0.873,0.301
"False",0.496,0.087,0.296,0.553
"False",0.186,0.777,0.867,0.102
"False",0.174,0.207,0.355,0.075
"False",0.202,0.835,0.848,0.122
"True",0.226,0.826,0.856,0.153
"False",0.177,0.794,0.849,0.092
"False",0.279,0.859,0.863,0.234
"False",0.139,0.13,0.32,0.036
"False",0.16,0.747,0.875,0.075
"False",0.2,0.113,0.175,0.03
"False",0.294,0.735,0.819,0.257
"False",0.422,0.701,0.829,0.537
"False",0.164,0.755,0.855,0.079
"True",0.204,0.828,0.835,0.124
"True",0.256,0.805,0.878,0.196
"False",0.293,0.093,0.221,0.08
"False",0.25,0.13,0.236,0.063
"True",0.297,0.801,0.85,0.263
"False",0.179,0.156,0.376,0.058
"False",0.182,0.753,0.851,0.098
"False",0.174,0.759,0.837,0.09
"True",0.214,0.824,0.848,0.136
"False",0.198,0.84,0.866,0.117
"False",0.4,0.158,0.551,0.418
"False",0.182,0.777,0.851,0.098
"False",0.152,0.73,0.837,0.067
"False",0.249,0.477,0.708,0.173
"False",0.184,0.773,0.848,0.1
"False",0.3,0.795,0.858,0.27
"False",1.048,0.046,0.158,0.722
"False",0.803,0.074,0.213,0.592
"False",0.18,0.763,0.86,0.096
"False",0.222,0.852,0.867,0.147
"False",0.204,0.796,0.864,0.124
"True",0.244,0.84,0.869,0.179
"False",0.208,0.79,0.866,0.129
"False",0.47,0.076,0.429,0.443
"False",0.172,0.788,0.856,0.087
"False",0.19,0.794,0.842,0.107
"False",0.144,0.148,0.34,0.054
"True",0.177,0.81,0.849,0.092
"False",0.403,0.139,0.52,0.407
"False",0.308,0.668,0.821,0.279
"True",0.229,0.819,0.89,0.158
"False",0.21,0.758,0.861,0.131
"False",0.342,0.06,0.169,0.114
"False",0.199,0.81,0.871,0.118
"False",1.046,0.036,0.154,0.696
"True",0.249,0.861,0.874,0.186
"False",0.738,0.081,0.227,0.534
"False",0.447,0.171,0.234,0.491
"False",1.132,0.017,0.161,1.053
"False",0.217,0.856,0.877,0.141
"False",0.221,0.834,0.87,0.146
"False",0.205,0.545,0.752,0.117
"False",0.188,0.786,0.854,0.105
"False",0.194,0.469,0.652,0.105
"False",0.171,0.76,0.859,0.086
"True",0.216,0.813,0.848,0.139
"False",0.182,0.146,0.367,0.052
"False",0.169,0.299,0.447,0.054
"False",0.276,0.199,0.486,0.158
"False",0.185,0.081,0.354,0.069
"False",0.174,0.738,0.821,0.089
"False",0.318,0.172,0.465,0.227
"False",0.143,0.807,0.872,0.059
"False",0.341,0.263,0.502,0.269
"False",0.149,0.47,0.691,0.062
"False",0.218,0.203,0.483,0.098
"False",0.212,0.26,0.458,0.09
"False",0.201,0.159,0.348,0.067
"False",0.462,0.053,0.094,0.08
"False",0.162,0.173,0.286,0.058
"False",0.198,0.125,0.328,0.063
"False",0.504,0.037,0.082,0.08
"False",0.468,0.068,0.242,0.264
"True",0.181,0.82,0.867,0.097
"False",0.193,0.609,0.827,0.106
"False",0.155,0.108,0.261,0.026
"False",0.191,0.268,0.55,0.08
"False",0.189,0.786,0.867,0.106
"False",0.196,0.789,0.858,0.115
"False",1.103,0.032,0.107,0.504
"False",0.146,0.234,0.479,0.049
"False",0.222,0.79,0.862,0.146
"False",0.181,0.073,0.293,0.045
"False",0.195,0.574,0.72,0.109
"False",0.164,0.729,0.836,0.078
"False",0.214,0.65,0.827,0.135
"False",0.217,0.801,0.872,0.14
"False",0.197,0.756,0.833,0.116
"True",0.258,0.863,0.882,0.2
"False",0.305,0.069,0.157,0.058
"False",0.153,0.24,0.359,0.051
"False",0.166,0.706,0.871,0.08
"True",0.214,0.834,0.881,0.137
"False",0.348,0.8,0.87,0.364
"True",0.225,0.846,0.887,0.153
"False",0.146,0.172,0.387,0.035
"False",0.228,0.125,0.31,0.067
"True",0.245,0.824,0.873,0.18
"False",0.206,0.735,0.834,0.126
"False",0.557,0.124,0.333,0.439
"False",0.366,0.207,0.514,0.282
"False",0.331,0.21,0.517,0.229
"False",0.154,0.744,0.856,0.069
"True",0.206,0.819,0.859,0.126
"False",0.238,0.076,0.144,0.03
"False",0.162,0.161,0.299,0.032
"False",0.145,0.477,0.699,0.058
"False",0.14,0.233,0.51,0.045
"False",0.242,0.737,0.864,0.175
"False",0.31,0.77,0.835,0.288
"True",0.22,0.822,0.865,0.146
"False",0.143,0.26,0.427,0.046
"False",0.182,0.157,0.399,0.057
"False",0.187,0.13,0.362,0.049
"False",0.183,0.594,0.757,0.092
"True",0.227,0.827,0.892,0.155
"False",0.154,0.804,0.866,0.069
"True",0.224,0.806,0.861,0.149
"False",0.384,0.284,0.573,0.349
"False",0.338,0.231,0.515,0.243
"False",0.175,0.335,0.626,0.075
"False",0.164,0.102,0.199,0.023
"False",0.172,0.79,0.864,0.088
"False",0.203,0.792,0.853,0.122
"False",0.158,0.113,0.328,0.04
"False",0.209,0.188,0.273,0.073
"False",0.14,0.201,0.442,0.042
"True",0.149,0.839,0.875,0.065
"False",0.141,0.401,0.526,0.045
"False",0.179,0.226,0.374,0.076
"False",0.157,0.33,0.436,0.063
"False",0.209,0.122,0.299,0.065
"False",0.257,0.116,0.233,0.125
"False",0.144,0.141,0.248,0.018
"False",0.696,0.025,0.149,0.337
"False",0.149,0.238,0.496,0.043
"False",0.377,0.288,0.596,0.343
"False",0.174,0.085,0.312,0.055
"False",0.153,0.139,0.274,0.04
"True",0.244,0.806,0.887,0.178
"True",0.209,0.857,0.829,0.13
"False",0.627,0.054,0.239,0.421
"False",0.157,0.783,0.866,0.072
"False",0.734,0.026,0.069,0.163
"False",0.203,0.751,0.862,0.122
"False",0.253,0.795,0.871,0.193
"False",0.195,0.116,0.378,0.065
"False",0.142,0.705,0.837,0.058
"False",0.147,0.329,0.532,0.053
"False",0.223,0.86,0.869,0.149
"False",0.183,0.778,0.864,0.099
"False",0.233,0.849,0.852,0.163
"False",0.212,0.831,0.866,0.135
"False",0.385,0.336,0.659,0.392
"False",0.223,0.762,0.844,0.148
"False",0.162,0.131,0.318,0.042
"False",0.143,0.246,0.391,0.042
"False",0.226,0.765,0.858,0.15
"False",0.181,0.747,0.86,0.096
"False",0.142,0.187,0.458,0.041
"False",0.196,0.779,0.828,0.115
"False",0.187,0.784,0.848,0.104
"True",0.251,0.879,0.903,0.19
"False",0.15,0.339,0.548,0.055
"False",0.151,0.373,0.686,0.059
"False",0.235,0.868,0.874,0.165
"False",0.159,0.789,0.875,0.075
"False",0.192,0.19,0.49,0.075
"False",0.38,0.285,0.607,0.357
"False",0.198,0.753,0.853,0.117
"False",0.214,0.837,0.835,0.136
"False",0.206,0.767,0.854,0.126
"False",0.197,0.776,0.849,0.115
"False",0.141,0.438,0.509,0.051
"False",0.154,0.312,0.578,0.058
"False",0.197,0.747,0.863,0.116
"False",0.214,0.241,0.462,0.097
"False",0.146,0.23,0.412,0.045
"False",0.159,0.422,0.561,0.063
"False",0.143,0.341,0.468,0.046
"False",0.15,0.166,0.408,0.046
"False",0.249,0.53,0.712,0.176
"True",0.212,0.829,0.861,0.134
"False",0.162,0.111,0.265,0.029
"False",0.149,0.107,0.274,0.025
"False",0.187,0.263,0.279,0.066
"False",0.14,0.326,0.598,0.049
"False",0.22,0.78,0.853,0.145
"False",0.145,0.102,0.3,0.024
